1206,"the stripped-down approach does give the film a certain timeless quality , but the measured pace and lack of dramatic inflection can also seem tedious .",negative
1207,"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma's scarface . that's a cheat .",negative
1208,"the movie is dawn of the dead crossed with john carpenter's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second .",negative
1209," "" the time machine "" is a movie that has no interest in itself . it doesn't believe in itself , it has no sense of humorit's just plain bored .",negative
1210, . . . a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it .,negative
1211,the film's essentially over by the meet-cute .,negative
1212,"i'm sure if you're a hartley fan , you might enjoy yourself . . . me , i didn't care for it .",negative
1213,the script isn't very good ; not even someone as gifted as hoffman ( the actor ) can make it work .,negative
1214,"walter hill's pulpy , stylized boxing melodrama undisputed nearly overcomes its questionable in-the-ring match-up with solid fight choreography and gritty prison authenticity .",negative
1215,it's hard to know whether or not to recommend this film because for every thing it does right there's at least one and occasionally two things it gets ever so wrong .,negative
1216,"although there are several truly jolting scares , there's also an abundance of hackneyed dialogue and more silly satanic business than you can shake a severed limb at .",negative
1217,"like all abstract art , the film does not make this statement in an easily accessible way , and -- unless prewarned -- it would be very possible for a reasonably intelligent person to sit through its tidal wave of imagery and not get this vision at all .",negative
1218,"i'm guessing the director is a magician . after all , he took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long .",negative
1219,"an unencouraging threefold expansion on the former mtv series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc .",negative
1220,the script is a dim-witted pairing of teen-speak and animal gibberish .,negative
1221,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks .,negative
1222,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam .",negative
1223,not since freddy got fingered has a major release been so painful to sit through .,negative
1224,"the documentary does little , apart from raising the topic , to further stoke the conversation .",negative
1225,"a better title , for all concerned , might be swept under the rug .",negative
1226,vera's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .,negative
1227,[a] shapeless blob of desperate entertainment .,negative
1228,feels too formulaic and too familiar to produce the transgressive thrills of early underground work .,negative
1229,"given how heavy-handed and portent-heavy it is , this could be the worst thing soderbergh has ever done .",negative
1230,a by-the-numbers patient/doctor pic that covers all the usual ground,negative
1231,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .,negative
1232,stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time .,negative
1233,"pretension , in its own way , is a form of bravery . for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal .",negative
1234,"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry's boss , there isn't a redeeming moment here .",negative
1235,"[director] o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short .",negative
1236,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise .,negative
1237,"even the finest chef can't make a hotdog into anything more than a hotdog , and robert de niro can't make this movie anything more than a trashy cop buddy comedy .",negative
1238,"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness .",negative
1239,"despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine .",negative
1240,more maudlin than sharp .,negative
1241,"it's slow -- very , very slow . it's not the ultimate depression-era gangster movie . that's pure pr hype .",negative
1242,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs .",negative
1243,comes . . . uncomfortably close to coasting in the treads of the bicycle thief .,negative
1244,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it .",negative
1245,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",negative
1246,"it's so mediocre , despite the dynamic duo on the marquee , that we just can't get no satisfaction .",negative
1247,"slapstick buffoonery can tickle many a preschooler's fancy , but when it costs a family of four about $40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ?",negative
1248, . . . turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock .,negative
1249,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,negative
1250,"my reaction in a word : disappointment . his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it .",negative
1251,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos .",negative
1252,intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject .,negative
1253,"feels haphazard , as if the writers mistakenly thought they could achieve an air of frantic spontaneity by simply tossing in lots of characters doing silly stuff and stirring the pot .",negative
1254,what an embarrassment .,negative
1255,"in its own way , joshua is as blasphemous and nonsensical as a luis buñuel film without the latter's attendant intelligence , poetry , passion , and genius .",negative
1256,"i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .",negative
1257,"the vintage is pure '87 , with a halfhearted twist on its cautionary message : fatal attraction = don't have an affair with a nutjob ; unfaithful = don't if you're married to one .",negative
1258,"it cannot be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . yes , dull .",negative
1259,pumpkin wants to have it both ways .,negative
1260,director uwe boll and the actors provide scant reason to care in this crude '70s throwback .,negative
1261,"[w]hile long on amiable monkeys and worthy environmentalism , jane goodall's wild chimpanzees is short on the thrills the oversize medium demands .",negative
1262,"outer-space buffs might love this film , but others will find its pleasures intermittent .",negative
1263,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast .",negative
1264,"an occasionally funny , but overall limp , fish-out-of-water story .",negative
1265,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance . . .,negative
1266,"it's mighty tedious for the viewer who has to contend with unpleasant characters , hit-and-miss performances and awkwardly staged scenes .",negative
1267,"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms . redgrave's noblest efforts can redeem it from hopeless sentimentality .",negative
1268,"an appalling 'ace ventura' rip-off that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton . if any of them list this 'credit' on their resumes in the future , that'll be much funnier than anything in the film . . .",negative
1269,"scorsese at his best makes gangster films that are equally lovely but also relentlessly brutal and brutally intelligent ; perdition , meanwhile , reads more like driving miss daisy than goodfellas .",negative
1270,"while the script starts promisingly , it loses steam towards the middle and never really develops beyond attacking obvious target .",negative
1271,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor .",negative
1272,this isn't even madonna's swept away . this is her blue lagoon .,negative
1273,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom .",negative
1274, . . . the film suffers from a lack of humor ( something needed to balance out the violence ) . . .,negative
1275,burns never really harnesses to full effect the energetic cast .,negative
1276,"an overemphatic , would-be wacky , ultimately tedious sex farce .",negative
1277,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing .",negative
1278, . . . the movie is just a plain old monster .,negative
1279,"if this disposable tissue has one wild card , it's john turturro , who's simply fab as a spanish butler with a foot fetish .",negative
1280,one long string of cliches .,negative
1281,a noble failure .,negative
1282,"professionally speaking , it's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller .",negative
1283,"nelson's brutally unsentimental approach . . . sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle .",negative
1284,"weaves a spell over you , with its disturbingly close-up look at damaged psyches and its subtle undercurrents of danger . but its awkward structure keeps breaking the spell .",negative
1285,"[serry] wants to blend politics and drama , an admirable ambition . it's too bad that the helping hand he uses to stir his ingredients is also a heavy one .",negative
1286,"by the miserable standards to which the slasher genre has sunk , . . . actually pretty good . of course , by more objective measurements it's still quite bad .",negative
1287,the only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles  several of them .,negative
1288,sam mendes has become valedictorian at the school for soft landings and easy ways out .,negative
1289,"lástima por schwarzenegger , pero es hora de que deje la estafeta a las nuevas generaciones .",negative
1290,exactly what it claims to be -- a simple diversion for the kids .,negative
1291,"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?",negative
1292,a momentary escape from the summer heat and the sedentary doldrums that set in at this time of year .,negative
1293, . . . think of it as american pie on valium .,negative
1294, . . . irritating soul-searching garbage .,negative
1295,it's a bad thing when a movie has about as much substance as its end credits blooper reel .,negative
1296,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap .",negative
1297,"some of it is clever , but it is never melodic/",negative
1298,a relative letdown .,negative
1299,warmed-over hash .,negative
1300,"this rather superficial arthouse middle-brow film knows how to please a crowd , and that's about all it does well .",negative
1301,"it's clear the filmmakers weren't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination .",negative
1302,as vulgar as it is banal .,negative
1303,you wonder why enough wasn't just a music video rather than a full-length movie .,negative
1304,the film's tone and pacing are off almost from the get-go .,negative
1305,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and didn't reserve enough for his second .,negative
1306,more whiny downer than corruscating commentary .,negative
1307,"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it's been packaged and sold back to us by hollywood .",negative
1308,coughs and sputters on its own postmodern conceit .,negative
1309,a wildly inconsistent emotional experience .,negative
1310,"sit through this one , and you won't need a magic watch to stop time ; your dvd player will do it for you .",negative
1311,teen movies have really hit the skids .,negative
1312,there are plot holes big enough for shamu the killer whale to swim through .,negative
1313, . . . plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller .,negative
1314,"nasty , ugly , pointless and depressing , even if you hate clowns .",negative
1315,"what is 100% missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting .",negative
1316,"does paint some memorable images . . . , but makhmalbaf keeps her distance from the characters",negative
1317,it uses the pain and violence of war as background material for color .,negative
1318,just not campy enough,negative
1319,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting .",negative
1320,it's everything you don't go to the movies for .,negative
1321,like watching a dress rehearsal the week before the show goes up : everything's in place but something's just a little off-kilter .,negative
1322,the affectionate loopiness that once seemed congenital to demme's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects .,negative
1323,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking .",negative
1324,"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . and the lesson , in the end , is nothing new .",negative
1325,it made me want to wrench my eyes out of my head and toss them at the screen .,negative
1326,"due to some script weaknesses and the casting of the director's brother , the film trails off into inconsequentiality .",negative
1327," . . . plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments .",negative
1328,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises,negative
1329,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he's shooting the latest system of a down video .",negative
1330,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . it's a buggy drag .",negative
1331,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide .",negative
1332,"nonsensical , dull "" cyber-horror "" flick is a grim , hollow exercise in flat scares and bad acting .",negative
1333,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone .",negative
1334,a great ensemble cast can't lift this heartfelt enterprise out of the familiar .,negative
1335,"there ought to be a directing license , so that ed burns can have his revoked .",negative
1336,"whereas last year's exemplary sexy beast seemed to revitalize the british gangster movie , this equally brutal outing merely sustains it .",negative
1337,i can take infantile humor . . . but this is the sort of infantile that makes you wonder about changing the director and writer's diapers .,negative
1338,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold .",negative
1339,directed in a paint-by-numbers manner .,negative
1340,"a lackluster , unessential sequel to the classic disney adaptation of j . m . barrie's peter pan .",negative
1341," . . . routine , harmless diversion and little else .",negative
1342,late marriage's stiffness is unlikely to demonstrate the emotional clout to sweep u . s . viewers off their feet .,negative
1343,"while there's something intrinsically funny about sir anthony hopkins saying 'get in the car , bitch , ' this jerry bruckheimer production has little else to offer",negative
1344,it's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth .,negative
1345,"let's hope -- shall we ? -- that the 'true story' by which all the queen's men is allegedly "" inspired "" was a lot funnier and more deftly enacted than what's been cobbled together onscreen .",negative
1346,"is there a group of more self-absorbed women than the mother and daughters featured in this film ? i don't think so . nothing wrong with performances here , but the whiney characters bugged me .",negative
1347,"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation .",negative
1348,"it's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue .",negative
1349,"every time you look , sweet home alabama is taking another bummer of a wrong turn .",negative
1350,"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show .",negative
1351,the overall effect is less like a children's movie than a recruitment film for future hollywood sellouts .,negative
1352,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz .",negative
1353,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot .",negative
1354,"at the very least , if you don't know anything about derrida when you walk into the theater , you won't know much more when you leave .",negative
1355,"the actors are appealing , but elysian fields is idiotic and absurdly sentimental .",negative
1356,the only excitement comes when the credits finally roll and you get to leave the theater .,negative
1357,"there's no emotional pulse to solaris . with an emotional sterility to match its outer space setting , soderbergh's spectacular swing for the fence yields only a spectacular whiff .",negative
1358,"denis o'neill's script avoids the prime sports cliche , a last-second goal to win the championship , but it neglects few others .",negative
1359,the character of zigzag is not sufficiently developed to support a film constructed around him .,negative
1360,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution .",negative
1361,serving sara doesn't serve up a whole lot of laughs .,negative
1362,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge .",negative
1363,"stale , futile scenario .",negative
1364,"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness .",negative
1365,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment .",negative
1366,it's basically an overlong episode of tales from the crypt .,negative
1367,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life .,negative
1368,another in-your-face wallow in the lower depths made by people who have never sung those blues .,negative
1369,"complete lack of originality , cleverness or even visible effort",negative
1370,"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .",negative
1371,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .",negative
1372,it takes talent to make a lifeless movie about the most heinous man who ever lived .,negative
1373,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality .",negative
1374,the story and the friendship proceeds in such a way that you're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships .,negative
1375,"offers very little genuine romance and even fewer laughs . . . a sad sitcom of a movie , largely devoid of charm .",negative
1376,makes for a pretty unpleasant viewing experience .,negative
1377,"although huppert's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun .",negative
1378,"bad . very bad . stultifyingly , dumbfoundingly , mind-numbingly bad .",negative
1379,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen .,negative
1380,"if looking for a thrilling sci-fi cinematic ride , don't settle for this imposter .",negative
1381,"the result is a gaudy bag of stale candy , something from a halloween that died .",negative
1382,davis . . . is so enamored of her own creation that she can't see how insufferable the character is .,negative
1383,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves .",negative
1384,"the messages of compassion and mercy are clearly , squarely and specifically expounded via computer animated old testament tale of jonah and the whale . determined to be fun , and bouncy , with energetic musicals , the humor didn't quite engage this adult .",negative
1385,historical dramas fused with love triangle is a well worn conceit . but this films lacks the passion required to sell the material .,negative
1386,long time dead ? not nearly long enough .,negative
1387,there's not enough here to justify the almost two hours .,negative
1388,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately don't enable them to discern flimsy screenplays .",negative
1389,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie .",negative
1390,"mcconaughey's fun to watch , the dragons are okay , not much fire in the script .",negative
1391,an unwise amalgam of broadcast news and vibes .,negative
1392,"skins has a right to yawp , and we have a right to our grains of salt .",negative
1393,who needs love like this ?,negative
1394,hit and miss as far as the comedy goes and a big ole' miss in the way of story .,negative
1395,exists then as an occasionally insightful acting exercise .,negative
1396,"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity .",negative
1397,"it's not original , and , robbed of the element of surprise , it doesn't have any huge laughs in its story of irresponsible cops who love to play pranks .",negative
1398,"whenever its story isn't bogged down by idiocy involving the cia and a lost u . s . satellite , hunter -- starring irwin and his american wife/colleague , terri -- is a movie children should enjoy .",negative
1399,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment .,negative
1400,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay .,negative
1401,i'm just too bored to care .,negative
1402,"as befits its title , this pg-13-rated piffle is ultimately as threatening as the snuggle fabric softener bear .",negative
1403,attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience .,negative
1404,it all feels like a monty python sketch gone horribly wrong .,negative
1405,nervous breakdowns are not entertaining .,negative
1406,scorsese doesn't give us a character worth giving a damn about .,negative
1407,a beautifully made piece of unwatchable drivel .,negative
1408,this is so bad .,negative
1409,"even film silliness needs a little gravity , beyond good hair and humping .",negative
1410,"i felt sad for lise not so much because of what happens as because she was captured by this movie when she obviously belongs in something lighter and sunnier , by rohmer , for example .",negative
1411,"prurient playthings aside , there's little to love about this english trifle .",negative
1412,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle .",negative
1413,"it's played in the most straight-faced fashion , with little humor to lighten things up . the heavy-handed film is almost laughable as a consequence .",negative
1414,the film tries too hard to be funny and tries too hard to be hip . the end result is a film that's neither .,negative
1415,"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ?",negative
1416,there's enough melodrama in this magnolia primavera to make pta proud yet director muccino's characters are less worthy of puccini than they are of daytime television .,negative
1417,"however it may please those who love movies that blare with pop songs , young science fiction fans will stomp away in disgust .",negative
1418,"the humor isn't as sharp , the effects not as innovative , nor the story as imaginative as in the original . but it could have been worse .",negative
1419,"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny .",negative
1420,even horror fans will most likely not find what they're seeking with trouble every day ; the movie lacks both thrills and humor .,negative
1421,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . . . . designed to provide a mix of smiles and tears , "" crossroads "" instead provokes a handful of unintentional howlers and numerous yawns .",negative
1422,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so,negative
1423,"it's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface .",negative
1424,"sometimes it feels as if it might have been made in the '70s or '80s , and starred chevy chase and goldie hawn .",negative
1425,demands too much of most viewers .,negative
1426,the story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you can't help but become more disappointed as each overwrought new sequence plods on .,negative
1427,"shamelessly sappy and , worse , runs away from its own provocative theme .",negative
1428,aggravating and tedious .,negative
1429,the ring just left me cold and wet like i was out in the seattle drizzle without rainwear .,negative
1430,"the film seems a dead weight . the lack of pace kills it , although , in a movie about cancer , this might be apt .",negative
1431,"for anyone who grew up on disney's 1950 treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor .",negative
1432,"meandering , sub-aquatic mess : it's so bad it's good , but only if you slide in on a freebie .",negative
1433,the ending is a cop-out . what happens to john q ? i don't have an i am sam clue .,negative
1434,has the feel of an unedited personal journal .,negative
1435,remember when bond had more glamour than clamor ? no more .,negative
1436,"cry havoc and let slip the dogs of cheese , indeed .",negative
1437,this charmless nonsense ensues amid clanging film references that make jay and silent bob's excellent adventure seem understated .,negative
1438,the subject of swinging still seems ripe for a documentary -- just not this one .,negative
1439,"unlike his directorial efforts , la femme nikita and the professional , the transporter lacks besson's perspective as a storyteller .",negative
1440,"the overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten . . . make that three minutes .",negative
1441,lacks depth .,negative
1442,"there's no real reason to see it , and no real reason not to .",negative
1443,audiences will find no mention of political prisoners or persecutions that might paint the castro regime in less than saintly tones .,negative
1444,under-rehearsed and lifeless,negative
1445,you can practically smell the patchouli oil .,negative
1446,to say analyze that is de niro's best film since meet the parents sums up the sad state of his recent career .,negative
1447,"the actors don't inhabit their roles -- they're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .",negative
1448,"an often-deadly boring , strange reading of a classic whose witty dialogue is treated with a baffling casual approach",negative
1449,"this film was made to get laughs from the slowest person in the audience -- just pure slapstick with lots of inane , inoffensive screaming and exaggerated facial expressions .",negative
1450,consists of a plot and jokes done too often by people far more talented than ali g,negative
1451,"another week , another gross-out college comedy--ugh .",negative
1452,"laughably , irredeemably awful .",negative
1453,moderately involving despite bargain-basement photography and hackneyed romance .,negative
1454,"there is no insight into the anguish of heidi's life -- only a depiction of pain , today's version of greek tragedy , the talk-show guest decrying her fate .",negative
1455,"when [de palma's] bad , he's really bad , and femme fatale ranks with the worst he has done .",negative
1456,"tadpole is emblematic of the witless ageism afflicting films : young is cool , and too young is too cool .",negative
1457,"uncertain in tone . . . a garbled exercise in sexual politics , a junior varsity short cuts by way of very bad things .",negative
1458, . . . ( like ) channel surfing between the discovery channel and a late-night made-for-cable action movie .,negative
1459,imagine a really bad community theater production of west side story without the songs .,negative
1460,the worst kind of independent ; the one where actors play dress down hicks and ponderously mope around trying to strike lightning as captured by their 1970s predecessors,negative
1461,"it may be a prize winner , but teacher is a bomb .",negative
1462,"the production values are up there . the use of cgi and digital ink-and-paint make the thing look really slick . the voices are fine as well . the problem , it is with most of these things , is the script .",negative
1463,"well , it does go on forever .",negative
1464,this overproduced and generally disappointing effort isn't likely to rouse the rush hour crowd .,negative
1465,topkapi this is not .,negative
1466,ethan hawke has always fancied himself the bastard child of the beatnik generation and it's all over his chelsea walls .,negative
1467,"i'm not suggesting that you actually see it , unless you're the kind of person who has seen every wim wenders film of the '70s .",negative
1468,"if you liked the 1982 film then , you'll still like it now .",negative
1469,audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school .,negative
1470,"it delivers some chills and sustained unease , but flounders in its quest for deeper meaning .",negative
1471,credibility levels are low and character development a non-starter .,negative
1472,"a mawkish , implausible platonic romance that makes chaplin's city lights seem dispassionate by comparison .",negative
1473," . . . with the candy-like taste of it fading faster than 25-cent bubble gum , i realized this is a throwaway movie that won't stand the test of time . it's a trifle .",negative
1474,"literally nothing in the pool is new , but if you grew up on the stalker flicks of the 1980's this one should appease you for 90 minutes .",negative
1475,arguably the year's silliest and most incoherent movie .,negative
1476,"anyway , for one reason or another , crush turns into a dire drama partway through . after that , it just gets stupid and maudlin . too bad , but thanks to some lovely comedic moments and several fine performances , it's not a total loss .",negative
1477,chao was chen kaige's assistant for years in china . he has not learnt that storytelling is what the movies are about .,negative
1478,a mixed bag of a comedy that can't really be described as out of this world .,negative
1479,unwieldy contraption .,negative
1480,the film is a travesty of the genre and even as spoof takes itself too seriously .,negative
1481,the piano teacher is the sort of movie that discourages american audiences from ever wanting to see another foreign film .,negative
1482,"if it's another regurgitated action movie you're after , there's no better film than half past dead .",negative
1483,"so what is the point ? lovingly choreographed bloodshed taking place in a pristine movie neverland , basically .",negative
1484,this is junk food cinema at its greasiest .,negative
1485,"when it's all wet , blue crush is highly enjoyable . when it's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper .",negative
1486,"the story is naturally poignant , but first-time screenwriter paul pender overloads it with sugary bits of business .",negative
1487,you see robert de niro singing - and dancing to - west side story show tunes . choose your reaction : a . ) that sure is funny ! b . ) that sure is pathetic !,negative
1488,a sermonizing and lifeless paean to teenage dullards .,negative
1489,this dramatically shaky contest of wills only reiterates the old hollywood saw : evil is interesting and good is boring .,negative
1490,"before long , the film starts playing like general hospital crossed with a saturday night live spoof of dog day afternoon .",negative
1491,"instead of accurately accounting a terrible true story , the film's more determined to become the next texas chainsaw massacre . but what about the countless other people who'd merely like to watch a solid tale about a universally interesting soul ?",negative
1492,"a silly , self-indulgent film about a silly , self-indulgent filmmaker .",negative
1493,"scarlet diva has a voyeuristic tug , but all in all it's a lot less sensational than it wants to be .",negative
1494,"the character is too forced and overwritten to be funny or believable much of the time , and clayburgh doesn't always improve the over-the-top mix .",negative
1495,"flashy , pretentious and as impenetrable as morvern's thick , working-class scottish accent .",negative
1496,a battle between bug-eye theatre and dead-eye matinee .,negative
1497," . . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",negative
1498,"this miserable excuse of a movie runs on empty , believing flatbush machismo will get it through .",negative
1499,"expect to be reminded of other , better films , especially seven , which director william malone slavishly copies .",negative
1500,"nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative clichés and telegraphed episodes smell of old soap opera .",negative
1501,every good actor needs to do his or her own hamlet . for benigni it wasn't shakespeare whom he wanted to define his career with but pinocchio . it might as well have been problem child iv .,negative
1502,arnold's jump from little screen to big will leave frowns on more than a few faces .,negative
1503,both awful and appealing .,negative
1504,the lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,negative
1505,"we are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting .",negative
1506,"helmer devito . . . attempts to do too many things in this story about ethics , payola , vice , murder , kids' tv and revenge .",negative
1507,"[t]hose same extremes prevent us from taking its message seriously , and the stepford wives mentality doesn't work in a modern context .",negative
1508,"there's no mistaking the fact that this hybrid misses the impact of the disney classic , and even that of the excellent 1934 mgm version .",negative
1509,"a simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and lack of creativity within .",negative
1510,"roger michell , who did an appealing job directing persuasion and notting hill in england , gets too artsy in his american debut .",negative
1511,"there is an almost poignant dimension to the way that every major stunt seagal's character . . . performs is shot from behind , as if it could fool us into thinking that we're not watching a double .",negative
1512,"ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive .",negative
1513,"if this is an example of the type of project that robert redford's lab is willing to lend its imprimatur to , then perhaps it's time to rethink independent films .",negative
1514,"not so much funny as aggressively sitcom-cute , it's full of throwaway one-liners , not-quite jokes , and a determined tv amiability that allen personifies .",negative
1515,a cumbersome and cliche-ridden movie greased with every emotional device known to man .,negative
1516,"director ferzan ozpetek creates an interesting dynamic with the members of this group , who live in the same apartment building . but he loses his focus when he concentrates on any single person .",negative
1517,"egoyan's movie is too complicated to sustain involvement , and , if you'll excuse a little critical heresy , too intellectually ambitious .",negative
1518,"it wants to be thought of as a subversive little indie film , but it has all the qualities of a modern situation comedy .",negative
1519,"despite apparent motives to the contrary , it ends up being , like [seinfeld's] revered tv show , about pretty much nothing .",negative
1520,plays less like a coming-of-age romance than an infomercial .,negative
1521,"there are a few laughs and clever sight gags scattered about , but not enough to make this anything more than another big-budget bust .",negative
1522,"the story's so preposterous that i didn't believe it for a second , despite the best efforts of everyone involved .",negative
1523,i've heard that the fans of the first men in black have come away hating the second one . i wonder why . they felt like the same movie to me .,negative
