1252,frighten and ,0
1253,to bolt the theater in the first 10 minutes ,0
1254,"if the title is a jeopardy question , then the answer might be `` how does steven seagal come across these days ? '' ",0
1255,"may be captivated , as i was , by its moods , and by its subtly transformed star , and still wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear ",1
1256,"pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish . ",1
1257,david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen . ,1
1258,style and empathy ,1
1259,do n't think this movie loves women at all ,0
1260,be consumed and forgotten ,0
1261,"is truly funny , playing a kind of ghandi gone bad . ",1
1262,"has little insight into the historical period and its artists , ",0
1263,to keel over ,0
1264,"a funny , triumphant , and ",1
1265,up offering nothing more than the latest schwarzenegger or stallone flick ,0
1266,"visually atrocious , and often downright creepy ",0
1267,conceptually brilliant ,1
1268,amusing characters ,1
1269,the man who wrote rocky does not deserve to go down with a ship as leaky as this . ,0
1270,funniest and most accurate ,1
1271,about death ,0
1272,an undeniable energy ,1
1273,"color and depth , and rather a good time ",1
1274,"the frustration , ",0
1275,"your seat , tense with suspense ",1
1276,`` empire '' lacks in depth ,0
1277,in a way that verges on the amateurish ,0
1278,"is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it ",1
1279,is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes ,0
1280,make an excellent companion piece to the similarly themed ` the french lieutenant 's woman ,1
1281,their scenes brim with sexual possibility and emotional danger ,1
1282,old ` juvenile delinquent ' paperbacks with titles ,0
1283,"liked it because it was so endlessly , grotesquely , inventive ",1
1284,'s why sex and lucia is so alluring . ,1
1285,want the story to go on and on ,1
1286,"there 's not an original character , siuation or joke in the entire movie ",0
1287,"being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams ",0
1288,", pretentious mess . ",0
1289,dissing the film that they did n't mind the ticket cost ,0
1290,the proverbial paint dry ,0
1291,"is funny , insightfully human and a delightful lark for history buffs ",1
1292,the rarest kinds ,1
1293,one of those films that started with a great premise and then just fell apart ,0
1294,"ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . ",1
1295,falls under the category of ` should have been a sketch on saturday night live . ' ,0
1296,with all the mounting tension of an expert thriller ,1
1297,may leave you rolling your eyes in the dark ,0
1298,"a remake ) do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ",0
1299,of his rental car ,1
1300,live-wire ,1
1301,clever ideas and visual gags ,1
1302,takes a hat-in-hand approach ,1
1303,savagely hilarious ,1
1304,tedious norwegian offering which somehow snagged an oscar nomination . ,0
1305,"his difficult , endless work with remarkable serenity and discipline ",1
1306,"is its reliance on formula , though ",0
1307,moronic as some campus ,0
1308,a dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3d goggles the theater ,1
1309,flaws igby ,0
1310,brosnan is more feral in this film than i 've seen him before ,1
1311,one summer film that satisfies ,1
1312,watch these two together again in a new york minute ,1
1313,perfect material ,1
1314,nonconformist ,1
1315,peevish and gimmicky ,0
1316,has none of the visual wit of the previous pictures ,0
1317,"to inspire anything more than a visit to mcdonald 's , let alone some savvy street activism ",0
1318,"spinning a web of dazzling entertainment may be overstating it , but ",1
1319,unimaginable ,0
1320,demonstrates just how far his storytelling skills have eroded . ,0
1321,"a bland , pretentious mess . ",0
1322,"moviemaking for a larger-than-life figure , an artist who has been awarded mythic status in contemporary culture ",1
1323,"listless , witless , and ",0
1324,is technically sophisticated in the worst way . ,0
1325,safe ,1
1326,a thin notion ,0
1327,"lacks the visual panache , the comic touch , and perhaps the budget of sommers 's title-bout features . ",0
1328,terrible story ,0
1329,"i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that . ",1
1330,", for those with at least a minimal appreciation of woolf and clarissa dalloway , the hours represents two of those well spent ",1
1331,earnest moment ,1
1332,"starts out like heathers , then becomes bring it on , then becomes unwatchable ",0
1333,of film about growing up that we do n't see often enough these days ,1
1334,a not-so-divine secrets of the ya-ya sisterhood with a hefty helping of re-fried green tomatoes . ,0
1335,cho 's latest comic set ,1
1336,might sit through this summer that do not involve a dentist drill ,0
1337,an endless trailer ,0
1338,scorsese 's bold images ,1
1339,and sickening product placement ,0
1340,funnier film ,1
1341,reaches ,0
1342,boasts some tart tv-insider humor ,1
1343,"smeary and blurry , to the point of distraction ",0
1344,some first-rate performances ,1
1345,an unchanged dullard ,0
1346,funnier ,1
1347,a flick boasting this many genuine cackles ,1
1348,go at all the wrong moments ,0
1349,"it contains almost enough chuckles for a three-minute sketch , and no more . ",0
1350,wiggling energy ,1
1351,"cut their losses -- and ours -- and retitle it the adventures of direct-to-video nash , and ",0
1352,"buoyant , expressive ",1
1353,"succeeds with its dark , delicate treatment of these characters and its unerring respect for them . ",1
1354,"the mothman prophecies , which is mostly a bore , seems to exist only for its climactic setpiece . ",0
1355,to see two academy award winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best ,0
1356,"earnest , unsubtle and hollywood-predictable ",0
1357,an excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay ,0
1358,clinch him this year 's razzie ,0
1359,director roger kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags . ,0
1360,daft by half ... but supremely good natured . ,1
1361,wonderfully funny moments ,1
1362,musical number ,1
1363,", he is always sympathetic . ",1
1364,"sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen ",1
1365,once ice-t sticks his mug in the window of the couple 's bmw and begins haranguing the wife in bad stage dialogue ,0
1366,their funny bones tickled ,1
1367,new york locales and sharp writing ,1
1368,"vivid , thoughtful , unapologetically raw ",1
1369,"the story has its redundancies , and ",0
1370,"its rough-around-the-edges , low-budget constraints ",0
1371,hollywood ending just is n't very funny . ,0
1372,the problem is that van wilder does little that is actually funny with the material . ,0
1373,"what makes barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies . ",1
1374,succumbing to sentimentality ,0
1375,"it makes compelling , provocative and prescient viewing . ",1
1376,sade achieves the near-impossible : it turns the marquis de sade into a dullard ,0
1377,an easy film ,1
1378,"she has the stuff to stand tall with pryor , carlin and murphy ",1
1379,"no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish ",0
1380,an important movie ,1
1381,ringside seat ,1
1382,of parental failings ,0
1383,an enjoyable level ,1
1384,for genre fans ,1
1385,surprisingly idealistic ,1
1386,a genre-curling crime story ,1
1387,"a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art ",0
1388,intense and effective film ,1
1389,'s just plain lurid when it is n't downright silly ,0
1390,for silly summer entertainment ,1
1391,like it was co-written by mattel executives and lobbyists for the tinsel industry ,0
1392,the courage of new york 's finest and a nicely understated expression of the grief ,1
1393,"tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense ",0
1394,"if you 're looking for something new and hoping for something entertaining , you 're in luck . ",1
1395,slash-fest ,0
1396,technically ,1
1397,"a bad , bad , bad movie ",0
1398,by an overly sillified plot and stop-and-start pacing ,0
1399,already relayed by superb ,1
1400,"is garcia , who perfectly portrays the desperation of a very insecure man . ",1
1401,there 's lots of cool stuff packed into espn 's ultimate x. ,1
1402,string ,1
1403,live happily ever after ,1
1404,"gentle , touching story ",1
1405,admirable storyteller ,1
1406,"yakusho , as always , is wonderful as the long-faced sad sack ... and his chemistry with shimizu is very believable ",1
1407,his secret life enters the land of unintentional melodrama and tiresome love triangles ,0
1408,comic slugfest ,1
1409,skip the film and buy the philip glass soundtrack cd . ,0
1410,that encompasses many more paths than we started with ,1
1411,", amusing study ",1
1412,a sardonic jolt ,1
1413,several of steven soderbergh 's earlier films were hailed as the works of an artist . ,1
1414,", why bother with a contemptible imitator starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni ? ",0
1415,` terrorists ,0
1416,that 's actually sort of amazing ,1
1417,a class with spike lee 's masterful ,1
1418,adventurous indian filmmakers toward a crossover ,1
1419,one of the outstanding thrillers of recent years ,1
1420,as subtle and as enigmatic ,1
1421,"in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm ",1
1422,to live out and carry on their parents ' anguish ,0
1423,on his way to becoming the american indian spike lee ,1
1424,direct-to-video/dvd category ,0
1425,is the kind of movie that gets a quick release before real contenders arrive in september ,0
1426,"examines the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country ",1
1427,is a disaster . ,0
1428,overwrought ending ,0
1429,of a good time for both children and parents ,1
1430,drowns in a sea of visual and verbal clichés ,0
1431,tickles the funny bone ,1
1432,"never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class . ",0
1433,"incessant , so-five-minutes-ago pop music ",0
1434,dangerous ,0
1435,' i know how to suffer ' and if you see this film you 'll know too . ,0
1436,for exploiting the novelty of the `` webcast ,0
1437,rather thin moral ,0
1438,"lots of boring talking heads , etc. -- ",0
1439,been better ,0
1440,has kind of an authentic feel ,1
1441,agile performers ,1
1442,... have made the old boy 's characters more quick-witted than any english lit ,1
1443,less as a documentary and more as a found relic ,1
1444,lacks even the most fragmented charms i have found in almost all of his previous works ,0
1445,no worse a film ,0
1446,some of the dramatic conviction that underlies the best of comedies ,1
1447,that ends up slapping its target audience in the face by shooting itself in the foot ,0
1448,find an escape clause ,0
1449,a vanity project ,0
1450,often exciting ,1
1451,seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little . ,0
1452,unparalleled proportions ,1
1453,computer-generated cold fish ,0
1454,too many scenarios in which the hero might have an opportunity to triumphantly sermonize ,0
1455,otherwise good ,1
1456,engrossing and different ,1
1457,that seagal 's overweight and out of shape ,0
1458,be as intelligent ,1
1459,community-college advertisement ,0
1460,does n't work as either . ,0
1461,deception ,0
1462,eventually resents having to inhale this gutter romancer 's secondhand material ,0
1463,do n't work in concert ,0
1464,arty and ,1
1465,barry 's cold-fish act makes the experience worthwhile ,1
1466,a pale successor ,0
1467,"is the kind of movie that 's critic-proof , simply because it aims so low ",0
1468,predictable and cloying ,0
1469,whose legacy had begun to bronze ,1
1470,deliciously mean-spirited and wryly observant . ,1
1471,disappointed ,0
1472,a well-defined sense ,1
1473,a pretentious and ultimately empty examination of a sick and evil woman ,0
1474,apparently nobody here bothered to check it twice . ,0
1475,blood-curdling family intensity ,1
1476,"of the most creative , energetic and original comedies to hit the screen in years ",1
1477,"unlike last year 's lame musketeer , this dumas adaptation entertains ",1
1478,rivals the top japanese animations of recent vintage ,1
1479,that seems tailor ,1
1480,a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us . ,1
1481,"solondz may be convinced that he has something significant to say , but he is n't talking a talk that appeals to me ",0
1482,with real world events ,1
1483,still fun and enjoyable and ,1
1484,"of love , family and all that ",1
1485,"hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound . ",0
1486,intriguing movie experiences ,1
1487,dehumanizing and ego-destroying ,0
1488,compelling dramatic ,1
1489,a generic international version ,0
1490,"spreads itself too thin , leaving these actors , as well as the members of the commune ",0
1491,"intimate , unguarded moments ",1
1492,are made for each other . ,1
1493,wo n't see the next six ,0
1494,escaped the rut dug by the last one ,0
1495,with vibrant charm ,1
1496,is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie ,0
1497,reassembled from the cutting-room floor of any given daytime soap ,0
1498,exploitation film ,0
1499,"star trek was kind of terrific once , but now it is a copy of a copy of a copy . ",0
1500,rodrigues 's ,1
1501,there are scenes of cinematic perfection that steal your heart away . ,1
1502,"its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet ",1
1503,"merely ( and literally ) tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense . ",0
1504,a date ,1
1505,vincent became more and more abhorrent ,0
1506,"as a movie for teens to laugh , groan and hiss at ",1
1507,the film shatters you in waves . ,1
1508,puts enough salt into the wounds of the tortured and self-conscious material ,0
1509,will find it more than capable of rewarding them . ,1
1510,"you need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes ' work . ",1
1511,"her passionate , tumultuous affair with musset ",1
1512,eastwood 's loyal fans ,1
1513,that 's a bad sign when they 're supposed to be having a collective heart attack ,0
1514,"in a mess of mixed messages , over-blown drama and bruce willis ",0
1515,plot and paper-thin supporting characters ,0
1516,becomes long and tedious ,0
1517,savvy director robert j. siegel and his co-writers ,1
1518,encouraging effort ,1
1519,takes to describe how bad it is ,0
1520,"an eloquent , deeply felt meditation ",1
1521,stuck with a script that prevents them from firing on all cylinders ,0
1522,damon brings the proper conviction to his role as ( jason bourne ) . ,1
1523,huppert 's show to steal ,1
1524,"implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses , and for that reason it may be the most oddly honest hollywood document of all . ",1
1525,low rate annie ,0
1526,probes in a light-hearted way the romantic problems of individuals for whom the yearning for passion spells discontent ,1
1527,straight from the saturday morning cartoons ,0
1528,least favorite ,0
1529,something rare and riveting ,1
1530,"it 's definitely an improvement on the first blade , since it does n't take itself so deadly seriously . ",1
1531,"has an unmistakable , easy joie de vivre . ",1
1532,especially the pseudo-educational stuff we all ca n't stand ,0
1533,"it 's plotless , shapeless -- and ",0
1534,pleasing at its best moments ,1
1535,"build some robots , haul 'em to the theater with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year ",0
1536,represents an engaging and intimate first feature by a talented director to watch ,1
1537,"there is a certain sense of experimentation and improvisation to this film that may not always work , but ",0
1538,"road to perdition does display greatness , and ",1
1539,shift ,1
1540,the simpering soundtrack and editing more so ,0
1541,with an original idea for a teen movie ,1
1542,is almost ,0
1543,a work of entertainment ,1
1544,love this movie ,1
1545,"only need to watch for about thirty seconds before you say to yourself , ` ah , yes ",1
1546,the film rehashes several old themes and is capped with pointless extremes ,0
1547,"( i ) t 's certainly laudable that the movie deals with hot-button issues in a comedic context , ",1
1548,the worst ,0
1549,watered-down it almost loses what made you love it ,0
1550,hopeless ,0
1551,could n't really figure out how to flesh either out ,0
1552,the large-format film is well suited to capture these musicians in full regalia and ,1
1553,"every painful nuance , ",0
1554,offers a desperately ingratiating performance ,0
1555,a tearjerker ,1
1556,past a child 's interest and an adult 's patience ,0
1557,the courage of its convictions ,1
1558,chaos ,0
1559,with humor and lightness ,1
1560,carvey 's considerable talents are wasted in it ,0
1561,wonderful tale ,1
1562,at 18 or 80 ,1
1563,then becomes unwatchable ,0
1564,who feels acting is the heart and soul of cinema ,1
1565,a marvel of production design . ,1
1566,p.t. anderson understands the grandness of romance and ,1
1567,rage ,0
1568,have been right at home as a nifty plot line in steven soderbergh 's traffic fails to arrive at any satisfying destination ,0
1569,what could have been right at home as a nifty plot line in steven soderbergh 's traffic fails to arrive at any satisfying destination . ,0
1570,are telegraphed in the most blithe exchanges gives the film its lingering tug . ,0
1571,melodrama and rough-hewn vanity project ,0
1572,sabotage ,0
1573,big laughs ,1
1574,may prove too convoluted for fun-seeking summer audiences ,0
1575,"if you shoot something on crummy-looking videotape , it must be labeled ` hip ' , ` innovative ' and ` realistic ' ",0
1576,is one carried by a strong sense of humanism ,1
1577,touched by the film 's conviction ,1
1578,add up to a moving tragedy with some buoyant human moments . ,1
1579,they are having so much fun ,1
1580,take place indoors in formal settings with motionless characters ,0
1581,"too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community . ",0
1582,american beauty reeks ,0
1583,"with the gifted pearce on hand to keep things on semi-stable ground dramatically , this retooled machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself . ",1
1584,a derivative collection of horror and sci-fi cliches . ,0
1585,stylishly directed with verve ,1
1586,that rival vintage looney tunes for the most creative mayhem in a brief amount of time ,1
1587,dripping with cliche and bypassing no opportunity to trivialize the material . ,0
1588,very light ,1
1589,"a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger ) ",0
1590,"tight and truthful , full of funny situations and honest observations ",1
1591,buries an interesting storyline about morality and the choices we make underneath such a mountain of clichés and borrowed images that it might more accurately be titled mr. chips off the old block . ,0
1592,"seems more tacky and reprehensible , ",0
1593,satisfying summer blockbuster ,1
1594,"a relentless , bombastic and ultimately empty world war ii action ",0
1595,anyone who loves both dance and cinema ,1
1596,"mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing ",1
1597,"with a jarring , new-agey tone creeping into the second half ",0
1598,through some of clancy 's holes ,1
1599,any less entertaining ,1
1600,by some dramatic scenes that are jarring and deeply out of place in what could have ( and probably should have ) been a lighthearted comedy ,0
1601,embraced by this gentle comedy ,1
1602,"fresh , ",1
1603,with its own solemn insights ,1
1604,expected from a college comedy that 's target audience has n't graduated from junior high school ,0
1605,"'s a smartly directed , grown-up film of ideas . ",1
1606,"populated by whiny , pathetic , starving and untalented artistes ",0
1607,to be delightfully compatible here ,1
1608,ends up slapping its target audience in the face by shooting itself in the foot ,0
1609,that only ever walked the delicate tightrope between farcical and loathsome ,0
1610,"in a heartwarming , nonjudgmental kind of way ",1
1611,that annoying specimen ,0
1612,"the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious ",0
1613,seem smart and well-crafted ,1
1614,the wrong times ,0
1615,a single surprise ,1
1616,"will take you places you have n't been , and also places you have ",1
1617,that its story just is n't worth telling ,0
1618,the highest power of all is the power of love ,1
1619,"is the gabbiest giant-screen movie ever , ",0
1620,"that both thrills the eye and , in its over-the-top way , touches the heart ",1
1621,"'s hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb . ",1
1622,"gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry . ",1
1623,"'ve ever seen before , and yet completely familiar . ",1
1624,"this sad , compulsive life ",0
1625,"the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . ",0
1626,leads to a satisfying destination ,1
1627,a decent draft in the auditorium might blow it off the screen ,0
1628,a troubadour ,1
1629,", you 're on the edge of your seat ",1
1630,uniformly good ,1
1631,"good action , good acting , ",1
1632,", however , manages just to be depressing , as the lead actor phones in his autobiographical performance . ",0
1633,", self-indulgent and maddening ",0
1634,blab and ,0
1635,"great charm , generosity and diplomacy ",1
1636,black hawk down and we were soldiers ,1
1637,well-crafted letdown . ,0
1638,", ice age is consistently amusing and engrossing ... ",1
1639,"vividly captures the way young japanese live now , chafing against their culture 's manic mix of millennial brusqueness and undying , traditional politesse . ",1
1640,"as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing ",1
1641,", martin is a masterfully conducted work . ",1
1642,terrific date movie ,1
1643,of elephant feces ,0
1644,"its courage , ",1
1645,stylized swedish fillm about a modern city ,1
1646,donovan ... squanders his main asset ,0
1647,helped change a nation ,1
1648,"stuffy , full of itself ",0
1649,be most effective if used as a tool to rally anti-catholic protestors ,0
1650,and not bad enough to repulse any generation of its fans ,1
1651,", soderbergh is n't afraid to try any genre and to do it his own way . ",1
1652,the rotting underbelly of middle america ,0
1653,are quietly moving ,1
1654,it just seems manufactured to me and artificial ,0
1655,could take me back to a time before i saw this movie ,0
1656,purely enjoyable that you might not even notice it 's a fairly straightforward remake of hollywood comedies such as father of the bride . ,1
1657,"no one involved , save dash , shows the slightest aptitude for acting , and ",0
1658,"is warm , inviting , and surprising ",1
1659,compared to his series of spectacular belly flops both on and off the screen ,0
1660,begins as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters . ,1
1661,"reno ) lets her radical flag fly , taking angry potshots at george w. bush , henry kissinger , larry king , et al . ",0
1662,holes and completely lacking in chills ,0
1663,smacks of exhibitionism ,0
1664,inappropriate ,0
1665,in the current climate of mergers and downsizing ,0
1666,seriously intended movie ,1
1667,how can such a cold movie claim to express warmth and longing ? ,0
1668,"in the end , it stays in formula -- which is a waste of de niro , mcdormand and the other good actors in the cast ",0
1669,a plodding teen remake that 's so mechanical you can smell the grease on the plot ,0
1670,"is as blasphemous and nonsensical as a luis buñuel film without the latter 's attendant intelligence , poetry , passion , and genius ",0
1671,marveilleux ,1
1672,sophisticated and ,1
1673,a bad movie that happened to good actors . ,0
1674,which imbue the theme with added depth and resonance ,1
1675,of stupefying absurdity ,0
1676,a $ 40 million version of a game ,0
1677,russian cultural identity and a stunning technical achievement ,1
1678,put on a show ,1
1679,girls ca n't swim represents an engaging and intimate first feature by a talented director to watch ,1
1680,might just be the movie you 're looking for ,1
1681,execrable ,0
1682,the milieu is wholly unconvincing ... ,0
1683,"'s shot on digital video , whose tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb ",1
1684,a kingdom more mild than wild ,0
1685,directed with sensitivity and skill ,1
1686,glimpse into the mysteries of human behavior ,1
1687,the film has not a trace of humanity or empathy ,0
1688,", you barely realize your mind is being blown . ",1
1689,represents the depths to which the girls-behaving-badly film has fallen ,0
1690,"far-flung , illogical ",0
1691,to congratulate himself for having the guts to confront it ,1
1692,vividly ,1
1693,do justice ,1
1694,refreshingly clear ,1
1695,... unbearably lame . ,0
1696,is talented enough and charismatic enough to make us care about zelda 's ultimate fate . ,1
1697,"seems content to dog-paddle in the mediocre end of the pool , and it 's a sad , sick sight . ",0
1698,an inspired portrait ,1
1699,presents a fascinating but flawed look at the near future ,1
1700,trashy teen-sleaze equivalent ,0
1701,pretty tattered ,0
1702,of explosive physical energy and convincing intelligence ,1
1703,"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . ",1
1704,it 's no lie -- big fat liar is a real charmer . ,1
1705,is hindered by uneven dialogue and plot lapses . ,0
1706,"an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller ",1
1707,were the people who paid to see it . ,0
1708,that bring the routine day to day struggles of the working class to life ,1
1709,misses the mark ,0
1710,"shyamalan offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes . ",1
1711,"this odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one . ",1
1712,... watching it was painful . ,0
1713,"taking us through a film that is part biography , part entertainment and part history ",1
1714,there is n't much there here . ,0
1715,check it out ,1
1716,"shot in artful , watery tones of blue , green and brown ",1
1717,"franco is an excellent choice for the walled-off but combustible hustler , but ",1
1718,what you expect is just what you get ... assuming the bar of expectations has n't been raised above sixth-grade height . ,0
1719,exceptionally well-acted ,1
1720,the piano teacher ,1
1721,"a reminder that beyond all the hype and recent digital glitz , spielberg knows how to tell us about people . ",1
1722,denzel ,1
1723,it 's rare that a movie can be as intelligent as this one is in every regard except its storyline ,0
1724,save everyone the misery ,0
1725,trusts the story it sets out to tell . ,1
1726,should dispel it ,0
1727,the modern remake of dumas 's story is long on narrative and ( too ) short on action . ,0
1728,its poignancy hooks us completely ,1
1729,is quite beautiful ,1
1730,"what redeems the film is the cast , particularly the ya-yas themselves . ",1
1731,can render it anything but laughable ,0
1732,tsai has a well-deserved reputation as one of the cinema world 's great visual stylists ,1
1733,"what makes how i killed my father compelling , besides its terrific performances , is fontaine 's willingness to wander into the dark areas of parent-child relationships without flinching . ",1
1734,face frightening late fees ,0
1735,who can out-bad-act the other ,0
1736,nervy and ,1
1737,shameful ,0
1738,more racist portraits ,0
1739,it 's loud and boring ; watching it is like being trapped at a bad rock concert ,0
1740,tremble without losing his machismo ,1
1741,"a loud , ugly , irritating movie ",0
1742,poor acting ,0
1743,the frequent allusions ,1
1744,based on stock clichés ,0
1745,absurd lengths ,0
1746,flamboyant style ,1
1747,woefully hackneyed movie ,0
1748,"spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations ",0
1749,over the head with a moral ,1
1750,"knows its classical music , knows its freud and knows its sade ",1
1751,graced ,1
1752,"even a story immersed in love , lust , and sin could n't keep my attention ",0
1753,"to be somebody , and to belong to somebody ",1
1754,saw the film ,1
1755,point at things that explode into flame ,0
1756,try to surprise us with plot twists ,1
1757,like going to a house party and watching the host defend himself against a frothing ex-girlfriend ,0
1758,famed ,1
1759,it makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens ,0
1760,this film will attach a human face to all those little steaming cartons . ,1
1761,twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster ,1
1762,the head of the class of women 's films ,1
1763,is very choppy and monosyllabic despite the fact that it is being dubbed . ,0
1764,"difficult , endless ",0
1765,rooted ,1
1766,that the theme does n't drag an audience down ,1
1767,"but the 2002 film does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes . ",0
1768,you could restage the whole thing in your bathtub . ,0
1769,"a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you 're going to alter the bard 's ending , you 'd better have a good alternative . ",0
1770,are first-rate ,1
1771,"arrives at its heart , as simple self-reflection meditation ",1
1772,it also happens to be good ,1
1773,invitingly upbeat overture ,1
1774,"crammed with incident , and bristles with passion and energy . ",1
1775,comic chiller ,1
1776,fashioned an absorbing look ,1
1777,twisted ,0
1778,for everyone ,1
1779,such a horrible movie ,0
1780,"great fun , full of the kind of energy it 's documenting ",1
1781,a century and a half ago ,1
1782,"naipaul , a juicy writer ",1
1783,"for those for whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile , hollywood ending is a depressing experience ",0
1784,"but it has an ambition to say something about its subjects , but not a willingness . ",0
1785,", beautifully realized ",1
1786,embracing ,1
1787,its most delightful moments come when various characters express their quirky inner selves ,1
1788,it skirts around any scenes that might have required genuine acting from ms. spears ,0
1789,visual coming right ,1
1790,"is a dazzling , remarkably unpretentious reminder of what ( evans ) had , lost , and got back ",1
1791,burnt-out ,0
1792,feels derivative ,0
1793,"is a beautifully shot , but ultimately flawed film about growing up in japan . ",1
1794,"a thoroughly enjoyable , heartfelt coming-of-age comedy . ",1
1795,", mean-spirited lashing ",0
1796,straining to get by on humor that is not even as daring as john ritter 's glory days on three 's company . ,0
1797,"( danny huston gives ) an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent 's smirk . ",1
1798,"wise enough to recognize that there are few things in this world more complex -- and , as it turns out , more fragile -- than happiness ",1
1799,lameness ,0
1800,comedy ensemble ,1
1801,incessant ,0
1802,"enriched by an imaginatively mixed cast of antic spirits , headed by christopher plummer as the subtlest and most complexly evil uncle ralph i 've ever seen in the many film ",1
1803,'s a movie that gets under your skin ,1
1804,"even on its own ludicrous terms , the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series . ",0
1805,shiner ,1
1806,of high hilarity ,1
1807,it 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend . ,0
1808,wide-smiling reception ,1
1809,obnoxious as tom green 's freddie got fingered ,0
1810,"according to the script , grant and bullock 's characters are made for each other . ",1
1811,is rote work and predictable ,0
1812,we 'd live in if argento 's hollywood counterparts ... had this much imagination and nerve ,1
1813,a zippy 96 minutes ,1
1814,actually makes the heart soar ,1
1815,consciously dumbed-down approach ,0
1816,intricate magic ,1
1817,with really solid performances by ving rhames and wesley snipes . ,1
1818,an uncomfortable experience ,0
1819,have its charms ,1
1820,you sweat ,1
1821,stereotypes that gives the ( teen comedy ) ,0
1822,a loquacious and dreary piece of business . ,0
